name,wikidata_id,origin_country,birth_place,current_residence,wiki_url
Sergey Shnurov,Q921496,Russia,Saint Petersburg,Russia,https://en.wikipedia.org/wiki/Sergey_Shnurov
Yuri Loza,Q656551,Russia,Yekaterinburg,Russia,https://en.wikipedia.org/wiki/Yuri_Loza
Smoky Mo,Q4424911,Russia,Saint Petersburg,Russia,https://en.wikipedia.org/wiki/Smoky_Mo
Bogdan Titomir,Q4458336,Russia,Rostov-on-Don,Russia,https://en.wikipedia.org/wiki/Bogdan_Titomir
Vladimir Sofronitsky,Q950150,Russia,Saint Petersburg,Russian Empire,https://en.wikipedia.org/wiki/Vladimir_Sofronitsky
Vladimir Rebikov,Q950199,Russia,Krasnoyarsk,Russian Empire,https://en.wikipedia.org/wiki/Vladimir_Rebikov
Vasily Safonov,Q947291,Russia,Ishcherskaya,Russian Empire,https://en.wikipedia.org/wiki/Vasily_Safonov
Sergei Slonimsky,Q959291,Russia,Saint Petersburg,Russia,https://en.wikipedia.org/wiki/Sergei_Slonimsky
Josef Lhévinne,Q951486,Russia,Oryol,Berlin,https://en.wikipedia.org/wiki/Josef_Lh%C3%A9vinne
Michel Emer,Q952902,Russia,Saint Petersburg,France,https://en.wikipedia.org/wiki/Michel_Emer
Victor Zinchuk,Q1093093,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Victor_Zinchuk
Lev Naumov,Q1187114,Russia,Rostov Veliky,Russia,https://en.wikipedia.org/wiki/Lev_Naumov
Eduard Schütt,Q1289955,Russia,Saint Petersburg,Russian Empire,https://en.wikipedia.org/wiki/Eduard_Sch%C3%BCtt
David Goloschekin,Q1178577,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/David_Goloschekin
Alexandre Dubuque,Q968109,Russia,Moscow,France,https://en.wikipedia.org/wiki/Alexandre_Dubuque
Alexej Zouev,Q1334004,Russia,Saint Petersburg,Russia,https://en.wikipedia.org/wiki/Alexey_Zuev
Igor Presnyakov,Q715626,Russia,Moscow,Kingdom of the Netherlands,https://en.wikipedia.org/wiki/Igor_Presnyakov
Vasily Lobanov,Q871278,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Vasily_Lobanov
Novella Matveyeva,Q842449,Russia,Pushkin,Russia,https://en.wikipedia.org/wiki/Novella_Matveyeva
Ossip Gabrilowitsch,Q1344071,Russia,Saint Petersburg,Russian Empire,https://en.wikipedia.org/wiki/Ossip_Gabrilowitsch
Alexander Kobrin,Q1360764,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Alexander_Kobrin
Grigory Leps,Q1187527,Russia,Sochi,Russia,https://en.wikipedia.org/wiki/Grigory_Leps
Dina Ugorskaja,Q1226186,Russia,Saint Petersburg,Detmold,https://en.wikipedia.org/wiki/Dina_Ugorskaja
Alexander Bashlachev,Q973400,Russia,Cherepovets,Soviet Union,https://en.wikipedia.org/wiki/Alexander_Bashlachev
Alexander Yakovlev,Q7636746,Russia,Veliky Novgorod,Saint Petersburg,https://en.wikipedia.org/wiki/Alexander_Yakovlev_(fighter)
Yevgeny Gunst,Q1410876,Russia,Moscow,Russian Empire,https://en.wikipedia.org/wiki/Yevgeny_Gunst
Stanislav Bunin,Q1190512,Russia,Moscow,Tokyo,https://en.wikipedia.org/wiki/Stanislav_Bunin
Nikolai Arnoldovich Petrov,Q1369521,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Nikolai_Arnoldovich_Petrov
Dimitri Alexeev,Q1232563,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Dmitri_Alexeev
Alexander Radvilovich,Q1370800,Russia,Saint Petersburg,Russia,https://en.wikipedia.org/wiki/Alexander_Radvilovich
Mikhail Krug,Q1372387,Russia,Tver,Russia,https://en.wikipedia.org/wiki/Mikhail_Krug
Nikolai Noskov,Q1978163,Russia,Gagarin,Russia,https://en.wikipedia.org/wiki/Nikolai_Noskov
Andrey Makarevich,Q2227698,Russia,Moscow,Israel,https://en.wikipedia.org/wiki/Andrey_Makarevich
Sergey Nikitin,Q1029521,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Sergey_Nikitin_(musician)
Yevgeny Krylatov,Q1414578,Russia,Lysva,Russia,https://en.wikipedia.org/wiki/Yevgeny_Krylatov
Yanka Dyagileva,Q998702,Russia,Novosibirsk,Soviet Union,https://en.wikipedia.org/wiki/Yanka_Dyagileva
Georgy Guryanov,Q343456,Russia,Saint Petersburg,Russia,https://en.wikipedia.org/wiki/Georgy_Guryanov
Sergey Mavrin,Q3624313,Russia,Kazan,Russia,https://en.wikipedia.org/wiki/Sergey_Mavrin
Valeria Kozlova,Q2502323,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Valeria_Kozlova
Aleksey Kozlov,Q2547071,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Aleksei_Kozlov_(musician)
Georgy Catoire,Q1461106,Russia,Moscow,Russian Empire,https://en.wikipedia.org/wiki/Georgy_Catoire
Psoy Korolenko,Q540803,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Psoy_Korolenko
Irina Emeliantseva,Q1672650,Russia,Seltso,Russia,https://en.wikipedia.org/wiki/Irina_Emeliantseva
Alexei Kornienko,Q1672439,Russia,Moscow,Austria,https://en.wikipedia.org/wiki/Alexei_Kornienko
Konstantin Vasilyev,Q1782779,Russia,Novoaltaysk,Russia,https://en.wikipedia.org/wiki/Konstantin_Vassiliev
Marina Simanovskaya,Q15079026,Russia,Q4447256,Q4447256,https://en.wikipedia.org/wiki/Marina_Simanovskaya
Konstantin Shamray,Q1564495,Russia,Novosibirsk,Russia,https://en.wikipedia.org/wiki/Konstantin_Shamray
Alexander Popov,Q5666223,Russia,Saratov,Russia,https://en.wikipedia.org/wiki/Alexander_Popov_(DJ)
Ilya Rashkovsky,Q1659273,Russia,Irkutsk,Russia,https://en.wikipedia.org/wiki/Ilya_Rashkovskiy
Evgeni Koroliov,Q1382332,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Evgeni_Koroliov
Karen Khachaturian,Q1382482,Russia,Moscow,Armenia,https://en.wikipedia.org/wiki/Karen_Khachaturian
IQ,Q16163116,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/IQ_(rapper)
Valery Afanassiev,Q1552348,Russia,Moscow,Belgium,https://en.wikipedia.org/wiki/Valery_Afanassiev
Andria Balanchivadze,Q1632304,Russia,Saint Petersburg,Georgia,https://en.wikipedia.org/wiki/Andria_Balanchivadze
Victor Drobysh,Q4168295,Russia,Kolpino,Finland,https://en.wikipedia.org/wiki/Viktor_Drobysh
Aleksandr Marshal,Q4283235,Russia,Korenovsk,Russia,https://en.wikipedia.org/wiki/Aleksandr_Marshal
Igor Matvienko,Q4284680,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Igor_Matvienko
Alexander Buinov,Q4098481,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Alexander_Buinov
Kris Kelmi,Q4219173,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Kris_Kelmi
Sergey Lemokh,Q4257946,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Sergey_Lemokh
Alexander Gradsky,Q1964661,Russia,Kopeysk,Russia,https://en.wikipedia.org/wiki/Alexander_Gradsky
Yevgeny Sudbin,Q1839492,Russia,Saint Petersburg,Russia,https://en.wikipedia.org/wiki/Yevgeny_Sudbin
Igor Nikolayev,Q1974797,Russia,Kholmsk,Russia,https://en.wikipedia.org/wiki/Igor_Nikolayev
Vyacheslav Dobrynin,Q1964606,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Vyacheslav_Dobrynin
Svetlana Surganova,Q1967070,Russia,Saint Petersburg,Russia,https://en.wikipedia.org/wiki/Svetlana_Surganova
Oleg Mityaev,Q1961524,Russia,Chelyabinsk,Russia,https://en.wikipedia.org/wiki/Oleg_Mityaev
Garik Sukachov,Q1981460,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Garik_Sukachov
Ruslan Muratov,Q4307871,Russia,Astrakhan,Russia,https://en.wikipedia.org/wiki/Ruslan_Muratov
Yury Chernavsky,Q4513308,Russia,Tambov,Germany,https://en.wikipedia.org/wiki/Yury_Chernavsky
Yuta,Q4535437,Russia,Yekaterinburg,Moscow,https://en.wikipedia.org/wiki/Yuta_(Russian_singer)
Pyotr Podgorodetsky,Q4367407,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Pyotr_Podgorodetsky
Kirill Pokrovsky,Q4369314,Russia,Moscow,Belgium,https://en.wikipedia.org/wiki/Kirill_Pokrovsky
Igor Talkov-younger,Q4450675,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Igor_Talkov_Jr.
Yuri Tsaler,Q4503052,Russia,Pervouralsk,Russia,https://en.wikipedia.org/wiki/Yuri_Tsaler
Vladimir Presnyakov Jr,Q4377453,Russia,Yekaterinburg,Russia,https://en.wikipedia.org/wiki/Vladimir_Presnyakov_Jr.
Oleg Valinsky,Q4102890,Russia,Saint Petersburg,Russia,https://en.wikipedia.org/wiki/Oleg_Valinsky
Vyacheslav Ganelin,Q2038724,Russia,Kraskovo,Israel,https://en.wikipedia.org/wiki/Vyacheslav_Ganelin
Sasha Argov,Q2041861,Russia,Moscow,Israel,https://en.wikipedia.org/wiki/Sasha_Argov
Denis Kozhukhin,Q2023828,Russia,Nizhny Novgorod,Russia,https://en.wikipedia.org/wiki/Denis_Kozhukhin
Feodor Koenemann,Q2035291,Russia,Moscow,Russian Empire,https://en.wikipedia.org/wiki/Feodor_Koenemann
Alexander Satz,Q2037002,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Alexander_Satz
Olga Scheps,Q2019718,Russia,Moscow,Cologne,https://en.wikipedia.org/wiki/Olga_Scheps
Alexei Lubimov,Q1515566,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Alexei_Lubimov
Yuri Rozum,Q1713879,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Yuri_Rozum
Yuri Khanon,Q1713908,Russia,Saint Petersburg,Russia,https://en.wikipedia.org/wiki/Yuri_Khanon
Ilya Lagutenko,Q1658597,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Ilya_Lagutenko
Masa Niemi,Q4318596,Russia,Vyborg,Finland,https://en.wikipedia.org/wiki/Masa_Niemi
Mordecai Seter,Q1947391,Russia,Novorossiysk,Israel,https://en.wikipedia.org/wiki/Mordecai_Seter
Oleg Yemirov,Q24010620,Russia,Saint Petersburg,Russia,https://en.wikipedia.org/wiki/Oleg_Emirov
Veronika Dolina,Q1413233,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Veronika_Dolina
Vladimir Ovchinnikov,Q1885948,Russia,Belebey,Russia,https://en.wikipedia.org/wiki/Vladimir_Ovchinnikov_(pianist)
Oleg Pungin,Q4383737,Russia,Vladivostok,Russia,https://en.wikipedia.org/wiki/Oleg_Pungin
Natella Boltyanskaya,Q2044543,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Natella_Boltyanskaya
Mark Hambourg,Q1900092,Russia,Boguchar,Russian Empire,https://en.wikipedia.org/wiki/Mark_Hambourg
Yulia Chicherina,Q2024466,Russia,Yekaterinburg,Russia,https://en.wikipedia.org/wiki/Yulia_Chicherina
Igor Sklyar,Q2003255,Russia,Kursk,Russia,https://en.wikipedia.org/wiki/Igor_Sklyar
Alexander Egorovich Varlamov,Q2003374,Russia,Moscow,Russian Empire,"https://en.wikipedia.org/wiki/Aleksandr_Varlamov_(composer,_born_1801)"
Salix Säydäşef,Q1991887,Russia,Kazan,Martyn Mežlauks Street,https://en.wikipedia.org/wiki/Salix_S%C3%A4yd%C3%A4%C5%9F
Nikolaj Tokarev,Q1990709,Russia,Moscow,Düsseldorf,https://en.wikipedia.org/wiki/Nikolai_Tokarev_(pianist)
Ekaterina Novitskaya,Q1998204,Russia,Moscow,Belgium,https://en.wikipedia.org/wiki/Ekaterina_Novitskaya
Julia Lezhneva,Q1998172,Russia,Yuzhno-Sakhalinsk,Russia,https://en.wikipedia.org/wiki/Julia_Lezhneva
Dmitry Malikov,Q1989101,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Dmitry_Malikov
Igor Talkov,Q2625789,Russia,Gretsovka,Soviet Union,https://en.wikipedia.org/wiki/Igor_Talkov
Mike Naumenko,Q2627344,Russia,Saint Petersburg,Soviet Union,https://en.wikipedia.org/wiki/Mike_Naumenko
Alexander Barykin,Q2665390,Russia,Beryozovo,Russia,https://en.wikipedia.org/wiki/Alexander_Barykin
Vladimir Mulyavin,Q2634627,Russia,Yekaterinburg,Belarus,https://en.wikipedia.org/wiki/Vladimir_Mulyavin
Nikita Bogoslovsky,Q1975649,Russia,Saint Petersburg,Russia,https://en.wikipedia.org/wiki/Nikita_Bogoslovsky
Capital Bra,Q24008612,Russia,Siberia,Kleinmachnow,https://en.wikipedia.org/wiki/Capital_Bra
Yekaterina Chemberdzhi,Q1736565,Russia,Moscow,Berlin,https://en.wikipedia.org/wiki/Yekaterina_Chemberdzhi
Armen Grigoryan,Q2472160,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Armen_Grigoryan_(guitarist)
Pharaoh,Q24350516,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Pharaoh_(rapper)
Valery Zhelobinsky,Q1773589,Russia,Tambov,Russian Empire,https://en.wikipedia.org/wiki/Valery_Zhelobinsky
Artemiy Artemiev,Q16488720,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Artemiy_Artemiev
Vyacheslav Butusov,Q1862092,Russia,Krasnoyarsk,Russia,https://en.wikipedia.org/wiki/Vyacheslav_Butusov
Kristina Si,Q21079382,Russia,Tula,Russia,https://en.wikipedia.org/wiki/Kristina_Si
L'One,Q18395957,Russia,Krasnoyarsk,Russia,https://en.wikipedia.org/wiki/L%27One
Vladimir Kuzmin,Q2380843,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Vladimir_Kuzmin
Albert Kuvezin,Q2343970,Russia,Kyzyl,Russia,https://en.wikipedia.org/wiki/Albert_Kuvezin
Nikolai Karachentsov,Q2365826,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Nikolai_Karachentsov
Pyotr Mamonov,Q2369235,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Pyotr_Mamonov
Alyona Shvets,Q97211859,Russia,Zlatoust,Russia,https://en.wikipedia.org/wiki/Alyona_Shvets
David Ashkenazi,Q2074455,Russia,Nizhny Novgorod,Russia,https://en.wikipedia.org/wiki/David_Ashkenazi
Konstantin Orbelyan,Q2074401,Russia,Armavir,Armenia,https://en.wikipedia.org/wiki/Konstantin_Orbelyan
Rinat Ibragimov,Q5846421,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Rinat_Ibragimov_(musician)
Egor Kreed,Q20483301,Russia,Penza,Russia,https://en.wikipedia.org/wiki/Egor_Kreed
Kirill Gerstein,Q2328655,Russia,Voronezh,United States,https://en.wikipedia.org/wiki/Kirill_Gerstein
Serge Conus,Q2272649,Russia,Moscow,Russian Empire,https://en.wikipedia.org/wiki/Serge_Conus
Sergei Protopopov,Q2272938,Russia,Moscow,Russian Empire,https://en.wikipedia.org/wiki/Sergei_Protopopov
Willi Tokarev,Q4459467,Russia,Chernyshyov,Russia,https://en.wikipedia.org/wiki/Willi_Tokarev
Romanos Melikian,Q2082805,Russia,Kizlyar,Russian Empire,https://en.wikipedia.org/wiki/Romanos_Melikian
Sandra Drouker,Q2220978,Russia,Saint Petersburg,Norway,https://en.wikipedia.org/wiki/Sandra_Droucker
Alexander Ivanov-Kramskoi,Q2577843,Russia,Moscow,Russian Empire,https://en.wikipedia.org/wiki/Alexander_Ivanov-Kramskoi
Simon Nabatov,Q2287729,Russia,Moscow,Cologne,https://en.wikipedia.org/wiki/Simon_Nabatov
Jacques Anthony,Q29452500,Russia,Vologda,Russia,https://en.wikipedia.org/wiki/Jacques_Anthony
Victor Merzhanov,Q2628478,Russia,Tambov,Russia,https://en.wikipedia.org/wiki/Victor_Merzhanov
Daniil Trifonov,Q2635946,Russia,Nizhny Novgorod,Cleveland,https://en.wikipedia.org/wiki/Daniil_Trifonov
Valentina Igoshina,Q2619428,Russia,Bryansk,Russia,https://en.wikipedia.org/wiki/Valentina_Igoshina
Boris Berman,Q2599508,Russia,Moscow,United States,https://en.wikipedia.org/wiki/Boris_Berman_(musician)
Youri Egorov,Q2603997,Russia,Kazan,Kingdom of the Netherlands,https://en.wikipedia.org/wiki/Youri_Egorov
Boris Petrushansky,Q2754547,Russia,Moscow,Italy,https://en.wikipedia.org/wiki/Boris_Petrushansky
Husky,Q39382321,Russia,Irkutsk,Russia,https://en.wikipedia.org/wiki/Husky_(rapper)
Sofya Gulyak,Q2445254,Russia,Kazan,Zorge street,https://en.wikipedia.org/wiki/Sofya_Gulyak
Stanisław Drzewiecki,Q2745197,Russia,Moscow,Poland,https://en.wikipedia.org/wiki/Stanis%C5%82aw_Drzewiecki
Sasha Skul,Q34383025,Russia,Russia,Russia,https://en.wikipedia.org/wiki/Sasha_Skool
Slava KPSS,Q36817579,Russia,Khabarovsk,Russia,https://en.wikipedia.org/wiki/Slava_KPSS
Arkady Ostrovsky,Q2445365,Russia,Syzran,Russian Empire,https://en.wikipedia.org/wiki/Arkady_Ostrovsky
Tatarka,Q32361736,Russia,Naberezhnye Chelny,Russia,https://en.wikipedia.org/wiki/Irina_Smelaya
Face,Q42296351,Russia,Ufa,Russia,https://en.wikipedia.org/wiki/Face_(rapper)
Yury Khovansky,Q28532113,Russia,Nikolsk,Belgrade,https://en.wikipedia.org/wiki/Yury_Khovansky
Jerzy Żurawlew,Q2534202,Russia,Rostov-on-Don,Poland,https://en.wikipedia.org/wiki/Jerzy_%C5%BBurawlew
Alexander Villoing,Q2642338,Russia,Saint Petersburg,Russian Empire,https://en.wikipedia.org/wiki/Alexandre_Villoing
Anton Batagov,Q2856993,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Anton_Batagov
Oleg Gazmanov,Q2994183,Russia,Gusev,Russia,https://en.wikipedia.org/wiki/Oleg_Gazmanov
Nikolai Golovanov,Q2651977,Russia,Moscow,Russian Empire,https://en.wikipedia.org/wiki/Nikolai_Golovanov
Olga Pashchenko,Q2794422,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Olga_Pashchenko
Alexander Ghindin,Q2832536,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Alexander_Ghindin
Alexei Volodin,Q2644050,Russia,Saint Petersburg,Russia,https://en.wikipedia.org/wiki/Alexei_Volodin
Big Baby Tape,Q59312925,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Big_Baby_Tape
LARIN,Q43402007,Russia,Kholmogorsky District,Saint Petersburg,https://en.wikipedia.org/wiki/Dmitry_Larin_(vlogger)
Pavel Maykov,Q3656891,Russia,Mytishchi,Russia,https://en.wikipedia.org/wiki/Pavel_Maykov
Feduk,Q47037259,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Feduk
Vladimir Kholstinin,Q3624272,Russia,Lyubertsy,Russia,https://en.wikipedia.org/wiki/Vladimir_Holstinin
Irina Zakharenkova,Q3193842,Russia,Kaliningrad,Estonia,https://en.wikipedia.org/wiki/Irina_Zahharenkova
Eldzhey,Q47037314,Russia,Novosibirsk,Russia,https://en.wikipedia.org/wiki/Eldzhey
Eldar Dzharakhov,Q46841038,Russia,Storozhevskie Khutora,Leningrad Oblast,https://en.wikipedia.org/wiki/Eldar_Dzharakhov
Aleksandr Novikov,Q3195885,Russia,Iturup,Russia,https://en.wikipedia.org/wiki/Aleksandr_Novikov_(singer)
Katia Skanavi,Q3194136,Russia,Moscow,Greece,https://en.wikipedia.org/wiki/Katia_Skanavi
Morgenshtern,Q59194713,Russia,Ufa,Jerusalem,https://en.wikipedia.org/wiki/Morgenshtern
Alexey Vorobyov,Q315181,Russia,Tula,Russia,https://en.wikipedia.org/wiki/Alexey_Vorobyov
Lyudmila Berlinskaya,Q3266070,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Ludmila_Berlinskaya
Viktor Scholz,Q18533426,Russia,Taganrog,Russia,https://en.wikipedia.org/wiki/Viktor_Scholz
Aleksandr Dyachenko,Q4171906,Russia,Saint Petersburg,Russia,https://en.wikipedia.org/wiki/Alexander_Dyachenko_(actor)
Vladimir Komarov,Q4229271,Russia,Novosibirsk,Russia,https://en.wikipedia.org/wiki/Vladimir_Komarov_(musician)
Lyubov Zakharchenko,Q4188790,Russia,Rostov-on-Don,Russia,https://en.wikipedia.org/wiki/Lyubov_Zakharchenko
Yakov Kasman,Q3571367,Russia,Oryol,Russia,https://en.wikipedia.org/wiki/Yakov_Kasman
Sasha Kolpakov,Q4228643,Russia,Orenburg Oblast,Russia,https://en.wikipedia.org/wiki/Sasha_Kolpakov
Sergey Kalugin,Q4210394,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Sergey_Kalugin
Semyon Slepakov,Q3718842,Russia,Pyatigorsk,Russia,https://en.wikipedia.org/wiki/Semyon_Slepakov
Pyotr Dranga,Q3388951,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Pyotr_Dranga
Matrang,Q54834396,Russia,Vladikavkaz,Russia,https://en.wikipedia.org/wiki/Matrang
Obladaet,Q56311265,Russia,Irkutsk,Russia,https://en.wikipedia.org/wiki/Obladaet
Alexander Kostarev,Q4719333,Russia,Novosibirsk,Russia,https://en.wikipedia.org/wiki/Alexander_Kostarev
Alex Feather Akimov,Q4059501,Russia,Moscow,United States,https://en.wikipedia.org/wiki/Alex_Feather_Akimov
Kizaru,Q60969745,Russia,Saint Petersburg,Russia,https://en.wikipedia.org/wiki/Kizaru
Yuz Aleshkovsky,Q4062196,Russia,Krasnoyarsk,Soviet Union,https://en.wikipedia.org/wiki/Yuz_Aleshkovsky
OG Buda,Q65146206,Russia,Tyumen,Russia,https://en.wikipedia.org/wiki/OG_Buda
Mikhail Ancharov,Q4067826,Russia,Moscow,Soviet Union,https://en.wikipedia.org/wiki/Mikhail_Ancharov
Igor Lazko,Q3148294,Russia,Saint Petersburg,Russia,https://en.wikipedia.org/wiki/Igor_Lazko
Tatiana Shebanova,Q3516038,Russia,Moscow,Poland,https://en.wikipedia.org/wiki/Tatiana_Shebanova
Vyacheslav Malezhik,Q4277625,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Vyacheslav_Malezhik
Vladimir Levkin,Q4272905,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Vladimir_Lyovkin
Vladimir Matetsky,Q4284783,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Vladimir_Matetsky
Vladimir Markin,Q4281952,Russia,Bolshevo,Russia,https://en.wikipedia.org/wiki/Vladimir_Markin
Andrei Krylov,Q4242754,Russia,Saint Petersburg,Canada,https://en.wikipedia.org/wiki/Andrei_Krylov_(composer)
Maxim Leonidov,Q4258792,Russia,Saint Petersburg,Israel,https://en.wikipedia.org/wiki/Maxim_Leonidov
Igor Lobanov,Q4264597,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Igor_Lobanov
Aleksandr Lyubimov,Q4271491,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Alexander_Lyubimov
Viktor Saltykov,Q4406037,Russia,Saint Petersburg,Russia,https://en.wikipedia.org/wiki/Viktor_Saltykov
Alexander F. Sklyar,Q4421947,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Alexander_F._Sklyar
Arkady Severny,Q4412230,Russia,Ivanovo,Soviet Union,https://en.wikipedia.org/wiki/Arkady_Severny
Stas Namin,Q4441223,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Stas_Namin
Ivan Smirnov,Q4424682,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Ivan_Smirnov_(guitar_player)
Dmitry Selivanov,Q4413688,Russia,Novosibirsk,Soviet Union,https://en.wikipedia.org/wiki/Dmitry_Selivanov
Oleg Sudakov,Q4445338,Russia,Novosibirsk,Russia,https://en.wikipedia.org/wiki/Oleg_Sudakov
Alexander Sukhanov,Q4446873,Russia,Saratov,Russia,https://en.wikipedia.org/wiki/Alexander_Sukhanov
Vladimir Turiyansky,Q4466046,Russia,Moscow,Soviet Union,https://en.wikipedia.org/wiki/Vladimir_Turiyansky
Sergei Trofimov,Q4463930,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Sergei_Trofimov
Vladimir Blok,Q4088270,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Vladimir_Blok
Alexei Soutchkov,Q3854512,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Alexei_Soutchkov
Yevgeny Gabrilovich,Q3655818,Russia,Voronezh,Russia,https://en.wikipedia.org/wiki/Yevgeny_Gabrilovich
Kirill Medvedev,Q4287293,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Kirill_Medvedev
Serafim Tulikov,Q3479110,Russia,Kaluga,Russia,https://en.wikipedia.org/wiki/Serafim_Tulikov
Niletto,Q80331200,Russia,Tyumen,Russia,https://en.wikipedia.org/wiki/Niletto
Nikolay Burenin,Q4099545,Russia,Saint Petersburg,Russian Empire,https://en.wikipedia.org/wiki/Nikolay_Burenin
Natasha Vlassenko,Q4113428,Russia,Moscow,Australia,https://en.wikipedia.org/wiki/Natasha_Vlassenko
Yuri Bryushkov,Q4097490,Russia,Moscow,Soviet Union,https://en.wikipedia.org/wiki/Yuri_Bryushkov
Slava Marlow,Q96755528,Russia,Novosibirsk,Russia,https://en.wikipedia.org/wiki/Slava_Marlow
Lev Vinocour,Q4111876,Russia,Saint Petersburg,Düsseldorf,https://en.wikipedia.org/wiki/Lev_Vinocour
Sergey Chigrakov,Q4515701,Russia,Dzerzhinsk,Russia,https://en.wikipedia.org/wiki/Sergey_Chigrakov
Mihail Timofeevich Vysotskij,Q4129536,Russia,Moscow,Russian Empire,https://en.wikipedia.org/wiki/Mikhail_Vysotsky
Sergey Belikov,Q4081916,Russia,Krasnogorsk,Russia,https://en.wikipedia.org/wiki/Sergey_Belikov
Gennady Bachinsky,Q4080032,Russia,Yarovoye,Russia,https://en.wikipedia.org/wiki/Gennady_Bachinsky
Yuri Galtsev,Q4132905,Russia,Kurgan,Russia,https://en.wikipedia.org/wiki/Yuri_Galtsev
Anastasia Bardina,Q4078136,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Anastasia_Bardina
Yelena Perova,Q4351645,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Elena_Perova
Konstantin Nikolsky,Q4320889,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Konstantin_Nikolsky
Yuri Naumov,Q4314388,Russia,Yekaterinburg,Russia,https://en.wikipedia.org/wiki/Yuri_Naumov
Mikhail Muromov,Q4308167,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Mikhail_Muromov
Viktor Kosenko,Q4234841,Russia,Saint Petersburg,Russian Empire,https://en.wikipedia.org/wiki/Viktor_Kosenko
Grigory Korchmar,Q4234508,Russia,Baltiysk,Soviet Union,https://en.wikipedia.org/wiki/Grigoriy_Korchmar
Mikhail Kollontay,Q4228031,Russia,Moscow,Soviet Union,https://en.wikipedia.org/wiki/Mikhail_Kollontay
Vadim Kozin,Q4226573,Russia,Saint Petersburg,Russia,https://en.wikipedia.org/wiki/Vadim_Kozin
Lev Conus,Q4232057,Russia,Moscow,France,https://en.wikipedia.org/wiki/Lev_Conus
Pasha Technique,Q66329894,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Pasha_Technique
Sergey Glushko,Q4140400,Russia,Mirny,Russia,https://en.wikipedia.org/wiki/Sergei_Glushko
Pavel Dodonov,Q4164153,Russia,Ulyanovsk,Russia,https://en.wikipedia.org/wiki/Pavel_Dodonov
Vladislav Kazenin,Q4208279,Russia,Kirov,Russia,https://en.wikipedia.org/wiki/Vladislav_Kazenin
